,date,value,country
0,2000-03-05,38.196999999999996,Senegal
1,2000-03-13,43.074,Senegal
2,2000-03-21,43.452,Senegal
3,2000-03-29,43.028999999999996,Senegal
4,2000-04-06,41.667,Senegal
5,2000-04-14,44.326,Senegal
6,2000-04-22,45.446000000000005,Senegal
7,2000-04-30,44.163999999999994,Senegal
8,2000-05-08,43.263999999999996,Senegal
9,2000-05-16,45.081,Senegal
10,2000-05-24,37.368,Senegal
11,2000-06-01,39.098,Senegal
12,2000-06-09,36.453,Senegal
13,2000-06-17,33.211,Senegal
14,2000-06-25,32.664,Senegal
15,2000-07-03,31.467,Senegal
16,2000-07-11,31.234,Senegal
17,2000-07-19,31.108,Senegal
18,2000-07-27,26.665,Senegal
19,2000-08-04,27.779,Senegal
20,2000-08-12,22.750999999999998,Senegal
21,2000-08-20,26.039,Senegal
22,2000-08-28,29.548000000000002,Senegal
23,2000-09-05,28.638,Senegal
24,2000-09-13,27.458000000000002,Senegal
25,2000-09-21,27.603,Senegal
26,2000-09-29,28.951,Senegal
27,2000-10-07,34.009,Senegal
28,2000-10-15,29.668000000000003,Senegal
29,2000-10-23,32.321999999999996,Senegal
30,2000-10-31,33.195,Senegal
31,2000-11-08,33.436,Senegal
32,2000-11-16,36.168,Senegal
33,2000-11-24,36.126999999999995,Senegal
34,2000-12-02,37.621,Senegal
35,2000-12-10,35.435,Senegal
36,2000-12-18,32.611,Senegal
37,2000-12-26,36.361,Senegal
38,2001-01-01,38.198,Senegal
39,2001-01-09,37.736,Senegal
40,2001-01-17,37.825,Senegal
41,2001-01-25,37.384,Senegal
42,2001-02-02,35.948,Senegal
43,2001-02-10,34.924,Senegal
44,2001-02-18,41.626999999999995,Senegal
45,2001-02-26,43.707,Senegal
46,2001-03-06,44.762,Senegal
47,2001-03-14,43.607,Senegal
48,2001-03-22,44.068000000000005,Senegal
49,2001-03-30,42.244,Senegal
50,2001-04-07,41.605,Senegal
51,2001-04-15,42.078,Senegal
52,2001-04-23,46.567,Senegal
53,2001-05-01,44.655,Senegal
54,2001-05-09,45.661,Senegal
55,2001-05-17,45.162,Senegal
56,2001-05-25,43.281000000000006,Senegal
57,2001-06-02,42.31100000000001,Senegal
58,2001-06-10,38.982,Senegal
59,2001-06-26,,Senegal
60,2001-07-04,32.994,Senegal
61,2001-07-12,30.0,Senegal
62,2001-07-20,28.302,Senegal
63,2001-07-28,28.81,Senegal
64,2001-08-05,28.908,Senegal
65,2001-08-13,28.101,Senegal
66,2001-08-21,28.825,Senegal
67,2001-08-29,27.175,Senegal
68,2001-09-06,27.805,Senegal
69,2001-09-14,25.998,Senegal
70,2001-09-22,27.982,Senegal
71,2001-09-30,30.664,Senegal
72,2001-10-08,31.243000000000002,Senegal
73,2001-10-16,35.759,Senegal
74,2001-10-24,36.117,Senegal
75,2001-11-01,37.846,Senegal
76,2001-11-09,37.966,Senegal
77,2001-11-17,37.324,Senegal
78,2001-11-25,34.523,Senegal
79,2001-12-03,35.652,Senegal
80,2001-12-11,36.732,Senegal
81,2001-12-19,38.549,Senegal
82,2001-12-27,38.789,Senegal
83,2002-01-01,35.107,Senegal
84,2002-01-09,31.601999999999997,Senegal
85,2002-01-17,34.959,Senegal
86,2002-01-25,36.101,Senegal
87,2002-02-02,36.556999999999995,Senegal
88,2002-02-10,39.403,Senegal
89,2002-02-18,37.856,Senegal
90,2002-02-26,41.01,Senegal
91,2002-03-06,43.466,Senegal
92,2002-03-14,41.195,Senegal
93,2002-03-22,39.26,Senegal
94,2002-03-30,42.073,Senegal
95,2002-04-07,42.482,Senegal
96,2002-04-15,47.23,Senegal
97,2002-04-23,40.885,Senegal
98,2002-05-01,43.244,Senegal
99,2002-05-09,45.913000000000004,Senegal
100,2002-05-17,42.41,Senegal
101,2002-05-25,44.24,Senegal
102,2002-06-02,39.325,Senegal
103,2002-06-10,35.585,Senegal
104,2002-06-18,31.32,Senegal
105,2002-06-26,31.274,Senegal
106,2002-07-04,34.264,Senegal
107,2002-07-12,34.34,Senegal
108,2002-07-20,30.699,Senegal
109,2002-07-28,35.579,Senegal
110,2002-08-05,30.951,Senegal
111,2002-08-13,30.62,Senegal
112,2002-08-21,29.131,Senegal
113,2002-08-29,30.273000000000003,Senegal
114,2002-09-06,27.48,Senegal
115,2002-09-14,26.45,Senegal
116,2002-09-22,30.326,Senegal
117,2002-09-30,33.275,Senegal
118,2002-10-08,30.889,Senegal
119,2002-10-16,35.743,Senegal
120,2002-10-24,35.416,Senegal
121,2002-11-01,35.126,Senegal
122,2002-11-09,35.157,Senegal
123,2002-11-17,35.802,Senegal
124,2002-11-25,36.364000000000004,Senegal
125,2002-12-03,33.508,Senegal
126,2002-12-11,37.028,Senegal
127,2002-12-19,38.105,Senegal
128,2002-12-27,36.454,Senegal
129,2003-01-01,37.176,Senegal
130,2003-01-09,33.597,Senegal
131,2003-01-17,33.657,Senegal
132,2003-01-25,33.531,Senegal
133,2003-02-02,37.119,Senegal
134,2003-02-10,34.117,Senegal
135,2003-02-18,39.876,Senegal
136,2003-02-26,39.469,Senegal
137,2003-03-06,38.361,Senegal
138,2003-03-14,37.444,Senegal
139,2003-03-22,42.824,Senegal
140,2003-03-30,43.363,Senegal
141,2003-04-07,43.703,Senegal
142,2003-04-15,43.492,Senegal
143,2003-04-23,41.828,Senegal
144,2003-05-01,38.434,Senegal
145,2003-05-09,42.742,Senegal
146,2003-05-17,39.716,Senegal
147,2003-05-25,40.823,Senegal
148,2003-06-02,35.816,Senegal
149,2003-06-10,35.004,Senegal
150,2003-06-18,35.601,Senegal
151,2003-06-26,30.564,Senegal
152,2003-07-04,26.340999999999998,Senegal
153,2003-07-12,31.899,Senegal
154,2003-07-20,26.680999999999997,Senegal
155,2003-07-28,29.857,Senegal
156,2003-08-05,27.046999999999997,Senegal
157,2003-08-13,25.335,Senegal
158,2003-08-21,27.583000000000002,Senegal
159,2003-08-29,27.423000000000002,Senegal
160,2003-09-06,26.634,Senegal
161,2003-09-14,28.049,Senegal
162,2003-09-22,28.88,Senegal
163,2003-09-30,29.846999999999998,Senegal
164,2003-10-08,31.724,Senegal
165,2003-10-16,31.158,Senegal
166,2003-10-24,30.353,Senegal
167,2003-11-01,33.330999999999996,Senegal
168,2003-11-09,34.47,Senegal
169,2003-11-17,34.912,Senegal
170,2003-11-25,34.4,Senegal
171,2003-12-03,34.033,Senegal
172,2003-12-11,33.102,Senegal
173,2003-12-19,34.271,Senegal
174,2003-12-27,31.918000000000003,Senegal
175,2004-01-01,32.126999999999995,Senegal
176,2004-01-09,34.13,Senegal
177,2004-01-17,33.793,Senegal
178,2004-01-25,36.656,Senegal
179,2004-02-02,33.095,Senegal
180,2004-02-10,36.63,Senegal
181,2004-02-18,36.766,Senegal
182,2004-02-26,39.623000000000005,Senegal
183,2004-03-05,36.871,Senegal
184,2004-03-13,36.407,Senegal
185,2004-03-21,38.681999999999995,Senegal
186,2004-03-29,43.43899999999999,Senegal
187,2004-04-06,41.903,Senegal
188,2004-04-14,44.041000000000004,Senegal
189,2004-04-22,44.255,Senegal
190,2004-04-30,46.105,Senegal
191,2004-05-08,46.467,Senegal
192,2004-05-16,44.17100000000001,Senegal
193,2004-05-24,39.745,Senegal
194,2004-06-01,37.778,Senegal
195,2004-06-09,33.504,Senegal
196,2004-06-17,36.644,Senegal
197,2004-06-25,33.558,Senegal
198,2004-07-03,31.359,Senegal
199,2004-07-11,28.47,Senegal
200,2004-07-19,26.539,Senegal
201,2004-07-27,29.651999999999997,Senegal
202,2004-08-04,28.459,Senegal
203,2004-08-12,25.980999999999998,Senegal
204,2004-08-20,28.128,Senegal
205,2004-08-28,25.641,Senegal
206,2004-09-05,26.948,Senegal
207,2004-09-13,28.116999999999997,Senegal
208,2004-09-21,29.733,Senegal
209,2004-09-29,32.809,Senegal
210,2004-10-07,30.826,Senegal
211,2004-10-15,34.665,Senegal
212,2004-10-23,36.411,Senegal
213,2004-10-31,35.975,Senegal
214,2004-11-08,35.558,Senegal
215,2004-11-16,35.844,Senegal
216,2004-11-24,37.271,Senegal
217,2004-12-02,32.991,Senegal
218,2004-12-10,32.911,Senegal
219,2004-12-18,35.365,Senegal
220,2004-12-26,32.486999999999995,Senegal
221,2005-01-01,29.041,Senegal
222,2005-01-09,27.639,Senegal
223,2005-01-17,34.559,Senegal
224,2005-01-25,35.315,Senegal
225,2005-02-02,34.481,Senegal
226,2005-02-10,34.385999999999996,Senegal
227,2005-02-18,34.848,Senegal
228,2005-02-26,38.203,Senegal
229,2005-03-06,41.508,Senegal
230,2005-03-14,44.458,Senegal
231,2005-03-22,45.74100000000001,Senegal
232,2005-03-30,44.742,Senegal
233,2005-04-07,44.251000000000005,Senegal
234,2005-04-15,42.876999999999995,Senegal
235,2005-04-23,42.943000000000005,Senegal
236,2005-05-01,44.895,Senegal
237,2005-05-09,37.597,Senegal
238,2005-05-17,35.372,Senegal
239,2005-05-25,39.93,Senegal
240,2005-06-02,38.351,Senegal
241,2005-06-10,33.544000000000004,Senegal
242,2005-06-18,35.59,Senegal
243,2005-06-26,30.674,Senegal
244,2005-07-04,30.598000000000003,Senegal
245,2005-07-12,30.165,Senegal
246,2005-07-20,27.204,Senegal
247,2005-07-28,26.971999999999998,Senegal
248,2005-08-05,27.855,Senegal
249,2005-08-13,24.377,Senegal
250,2005-08-21,25.26,Senegal
251,2005-08-29,21.991999999999997,Senegal
252,2005-09-06,25.526,Senegal
253,2005-09-14,27.680999999999997,Senegal
254,2005-09-22,27.096,Senegal
255,2005-09-30,29.484,Senegal
256,2005-10-08,30.188000000000002,Senegal
257,2005-10-16,32.205999999999996,Senegal
258,2005-10-24,34.438,Senegal
259,2005-11-01,35.718,Senegal
260,2005-11-09,33.626,Senegal
261,2005-11-17,35.282,Senegal
262,2005-11-25,35.841,Senegal
263,2005-12-03,36.911,Senegal
264,2005-12-11,35.282,Senegal
265,2005-12-19,34.786,Senegal
266,2005-12-27,32.27,Senegal
267,2006-01-01,33.383,Senegal
268,2006-01-09,32.548,Senegal
269,2006-01-17,30.456,Senegal
270,2006-01-25,34.973,Senegal
271,2006-02-02,37.577,Senegal
272,2006-02-10,37.088,Senegal
273,2006-02-18,40.123000000000005,Senegal
274,2006-02-26,41.7,Senegal
275,2006-03-06,36.689,Senegal
276,2006-03-14,40.241,Senegal
277,2006-03-22,41.905,Senegal
278,2006-03-30,42.168,Senegal
279,2006-04-07,40.775999999999996,Senegal
280,2006-04-15,41.482,Senegal
281,2006-04-23,45.464,Senegal
282,2006-05-01,43.556999999999995,Senegal
283,2006-05-09,44.937,Senegal
284,2006-05-17,44.361999999999995,Senegal
285,2006-05-25,34.876999999999995,Senegal
286,2006-06-02,38.075,Senegal
287,2006-06-10,32.65,Senegal
288,2006-06-18,34.205999999999996,Senegal
289,2006-06-26,33.676,Senegal
290,2006-07-04,33.346,Senegal
291,2006-07-12,29.886999999999997,Senegal
292,2006-07-20,28.342,Senegal
293,2006-07-28,30.135,Senegal
294,2006-08-05,29.008000000000003,Senegal
295,2006-08-13,26.643,Senegal
296,2006-08-21,28.88,Senegal
297,2006-08-29,28.201999999999998,Senegal
298,2006-09-06,26.258000000000003,Senegal
299,2006-09-14,26.769000000000002,Senegal
300,2006-09-22,29.759,Senegal
301,2006-09-30,31.499000000000002,Senegal
302,2006-10-08,33.297,Senegal
303,2006-10-16,30.506,Senegal
304,2006-10-24,36.035,Senegal
305,2006-11-01,38.229,Senegal
306,2006-11-09,38.312,Senegal
307,2006-11-17,36.887,Senegal
308,2006-11-25,38.699,Senegal
309,2006-12-03,34.856,Senegal
310,2006-12-11,34.479,Senegal
311,2006-12-19,35.188,Senegal
312,2006-12-27,33.492,Senegal
313,2007-01-01,30.298000000000002,Senegal
314,2007-01-09,31.886,Senegal
315,2007-01-17,33.277,Senegal
316,2007-01-25,36.054,Senegal
317,2007-02-02,37.652,Senegal
318,2007-02-10,38.563,Senegal
319,2007-02-18,38.783,Senegal
320,2007-02-26,37.664,Senegal
321,2007-03-06,40.741,Senegal
322,2007-03-14,39.564,Senegal
323,2007-03-22,40.768,Senegal
324,2007-03-30,42.443000000000005,Senegal
325,2007-04-07,43.976000000000006,Senegal
326,2007-04-15,43.383,Senegal
327,2007-04-23,46.056000000000004,Senegal
328,2007-05-01,46.238,Senegal
329,2007-05-09,44.86600000000001,Senegal
330,2007-05-17,43.896,Senegal
331,2007-05-25,40.122,Senegal
332,2007-06-02,39.788000000000004,Senegal
333,2007-06-10,36.354,Senegal
334,2007-06-18,30.864,Senegal
335,2007-06-26,34.919000000000004,Senegal
336,2007-07-04,32.246,Senegal
337,2007-07-12,32.259,Senegal
338,2007-07-20,30.177,Senegal
339,2007-07-28,30.840999999999998,Senegal
340,2007-08-05,24.851999999999997,Senegal
341,2007-08-13,27.561999999999998,Senegal
342,2007-08-21,28.101999999999997,Senegal
343,2007-08-29,26.836,Senegal
344,2007-09-06,25.618000000000002,Senegal
345,2007-09-14,27.65,Senegal
346,2007-09-22,29.680999999999997,Senegal
347,2007-09-30,33.317,Senegal
348,2007-10-08,33.078,Senegal
349,2007-10-16,35.907,Senegal
350,2007-10-24,36.124,Senegal
351,2007-11-01,35.167,Senegal
352,2007-11-09,35.541,Senegal
353,2007-11-17,38.242,Senegal
354,2007-11-25,32.646,Senegal
355,2007-12-03,33.916,Senegal
356,2007-12-11,34.302,Senegal
357,2007-12-19,36.051,Senegal
358,2007-12-27,33.928000000000004,Senegal
359,2008-01-01,31.601999999999997,Senegal
360,2008-01-09,32.975,Senegal
361,2008-01-17,33.042,Senegal
362,2008-01-25,34.465,Senegal
363,2008-02-02,36.711999999999996,Senegal
364,2008-02-10,35.2,Senegal
365,2008-02-18,37.915,Senegal
366,2008-02-26,37.931,Senegal
367,2008-03-05,42.398,Senegal
368,2008-03-13,42.265,Senegal
369,2008-03-21,42.096000000000004,Senegal
370,2008-03-29,38.963,Senegal
371,2008-04-06,41.806999999999995,Senegal
372,2008-04-14,42.619,Senegal
373,2008-04-22,42.438,Senegal
374,2008-04-30,41.315,Senegal
375,2008-05-08,44.068999999999996,Senegal
376,2008-05-16,44.293,Senegal
377,2008-05-24,43.953,Senegal
378,2008-06-01,38.494,Senegal
379,2008-06-09,38.506,Senegal
380,2008-06-17,32.586,Senegal
381,2008-06-25,32.895,Senegal
382,2008-07-03,30.875,Senegal
383,2008-07-11,28.791999999999998,Senegal
384,2008-07-19,25.576999999999998,Senegal
385,2008-07-27,27.09,Senegal
386,2008-08-04,28.837,Senegal
387,2008-08-12,27.011,Senegal
388,2008-08-20,27.267,Senegal
389,2008-08-28,26.374000000000002,Senegal
390,2008-09-05,26.038,Senegal
391,2008-09-13,26.768,Senegal
392,2008-09-21,27.889,Senegal
393,2008-09-29,27.715,Senegal
394,2008-10-07,29.428,Senegal
395,2008-10-15,29.281,Senegal
396,2008-10-23,32.872,Senegal
397,2008-10-31,35.814,Senegal
398,2008-11-08,35.978,Senegal
399,2008-11-16,35.768,Senegal
400,2008-11-24,37.021,Senegal
401,2008-12-02,33.654,Senegal
402,2008-12-10,33.427,Senegal
403,2008-12-18,29.381,Senegal
404,2008-12-26,33.327,Senegal
405,2009-01-01,35.732,Senegal
406,2009-01-09,30.691,Senegal
407,2009-01-17,30.805999999999997,Senegal
408,2009-01-25,36.153,Senegal
409,2009-02-02,34.711,Senegal
410,2009-02-10,37.518,Senegal
411,2009-02-18,36.189,Senegal
412,2009-02-26,37.181,Senegal
413,2009-03-06,38.533,Senegal
414,2009-03-14,40.671,Senegal
415,2009-03-22,41.762,Senegal
416,2009-03-30,43.301,Senegal
417,2009-04-07,43.056000000000004,Senegal
418,2009-04-15,45.471000000000004,Senegal
419,2009-04-23,43.29,Senegal
420,2009-05-01,45.883,Senegal
421,2009-05-09,44.11600000000001,Senegal
422,2009-05-17,42.133,Senegal
423,2009-05-25,41.896,Senegal
424,2009-06-02,37.993,Senegal
425,2009-06-10,39.174,Senegal
426,2009-06-18,30.554000000000002,Senegal
427,2009-06-26,34.36,Senegal
428,2009-07-04,29.451,Senegal
429,2009-07-12,31.034000000000002,Senegal
430,2009-07-20,28.761,Senegal
431,2009-07-28,26.103,Senegal
432,2009-08-05,28.131999999999998,Senegal
433,2009-08-13,28.5,Senegal
434,2009-08-21,27.612,Senegal
435,2009-08-29,25.565,Senegal
436,2009-09-06,26.548000000000002,Senegal
437,2009-09-14,24.781,Senegal
438,2009-09-22,28.175,Senegal
439,2009-09-30,30.412,Senegal
440,2009-10-08,33.542,Senegal
441,2009-10-16,35.353,Senegal
442,2009-10-24,33.12,Senegal
443,2009-11-01,36.556999999999995,Senegal
444,2009-11-09,36.437,Senegal
445,2009-11-17,34.039,Senegal
446,2009-11-25,33.245,Senegal
447,2009-12-03,32.396,Senegal
448,2009-12-11,32.936,Senegal
449,2009-12-19,37.781,Senegal
450,2009-12-27,39.016999999999996,Senegal
451,2010-01-01,35.798,Senegal
452,2010-01-09,37.069,Senegal
453,2010-01-17,35.678000000000004,Senegal
454,2010-01-25,35.984,Senegal
455,2010-02-02,37.8,Senegal
456,2010-02-10,38.68,Senegal
457,2010-02-18,39.988,Senegal
458,2010-02-26,41.215,Senegal
459,2010-03-06,42.383,Senegal
460,2010-03-14,43.187,Senegal
461,2010-03-22,37.103,Senegal
462,2010-03-30,36.981,Senegal
463,2010-04-07,39.895,Senegal
464,2010-04-15,42.727,Senegal
465,2010-04-23,39.741,Senegal
466,2010-05-01,42.978,Senegal
467,2010-05-09,40.033,Senegal
468,2010-05-17,39.262,Senegal
469,2010-05-25,35.247,Senegal
470,2010-06-02,39.626999999999995,Senegal
471,2010-06-10,35.796,Senegal
472,2010-06-18,36.489000000000004,Senegal
473,2010-06-26,28.979,Senegal
474,2010-07-04,27.895,Senegal
475,2010-07-12,25.873,Senegal
476,2010-07-20,27.906,Senegal
477,2010-07-28,24.563000000000002,Senegal
478,2010-08-05,26.669,Senegal
479,2010-08-13,22.889,Senegal
480,2010-08-21,26.59,Senegal
481,2010-08-29,27.098000000000003,Senegal
482,2010-09-06,25.304000000000002,Senegal
483,2010-09-14,25.956,Senegal
484,2010-09-22,27.671999999999997,Senegal
485,2010-09-30,27.945,Senegal
486,2010-10-08,29.546999999999997,Senegal
487,2010-10-16,29.052,Senegal
488,2010-10-24,33.346,Senegal
489,2010-11-01,33.585,Senegal
490,2010-11-09,34.845,Senegal
491,2010-11-17,36.724000000000004,Senegal
492,2010-11-25,37.68,Senegal
493,2010-12-03,37.157,Senegal
494,2010-12-11,34.766999999999996,Senegal
495,2010-12-19,35.523,Senegal
496,2010-12-27,36.192,Senegal
497,2011-01-01,35.339,Senegal
498,2011-01-09,32.868,Senegal
499,2011-01-17,31.522,Senegal
500,2011-01-25,33.643,Senegal
501,2011-02-02,30.805,Senegal
502,2011-02-10,36.650999999999996,Senegal
503,2011-02-18,40.716,Senegal
504,2011-02-26,37.54,Senegal
505,2011-03-06,40.018,Senegal
506,2011-03-14,39.708,Senegal
507,2011-03-22,41.273999999999994,Senegal
508,2011-03-30,40.013000000000005,Senegal
509,2011-04-07,42.11,Senegal
510,2011-04-15,41.111999999999995,Senegal
511,2011-04-23,42.302,Senegal
512,2011-05-01,44.727,Senegal
513,2011-05-09,40.296,Senegal
514,2011-05-17,40.221,Senegal
515,2011-05-25,42.847,Senegal
516,2011-06-02,42.181999999999995,Senegal
517,2011-06-10,42.333999999999996,Senegal
518,2011-06-18,36.115,Senegal
519,2011-06-26,31.748,Senegal
520,2011-07-04,31.465999999999998,Senegal
521,2011-07-12,32.749,Senegal
522,2011-07-20,32.243,Senegal
523,2011-07-28,28.945999999999998,Senegal
524,2011-08-05,28.988000000000003,Senegal
525,2011-08-13,26.736,Senegal
526,2011-08-21,25.941999999999997,Senegal
527,2011-08-29,26.182,Senegal
528,2011-09-06,29.500999999999998,Senegal
529,2011-09-14,28.395,Senegal
530,2011-09-22,29.959,Senegal
531,2011-09-30,30.66,Senegal
532,2011-10-08,32.145,Senegal
533,2011-10-16,32.395,Senegal
534,2011-10-24,32.994,Senegal
535,2011-11-01,37.926,Senegal
536,2011-11-09,37.13,Senegal
537,2011-11-17,37.461999999999996,Senegal
538,2011-11-25,35.683,Senegal
539,2011-12-03,35.523,Senegal
540,2011-12-11,32.75,Senegal
541,2011-12-19,33.368,Senegal
542,2011-12-27,30.533,Senegal
543,2012-01-01,32.049,Senegal
544,2012-01-09,36.138000000000005,Senegal
545,2012-01-17,32.387,Senegal
546,2012-01-25,33.114000000000004,Senegal
547,2012-02-02,32.444,Senegal
548,2012-02-10,35.232,Senegal
549,2012-02-18,34.63,Senegal
550,2012-02-26,37.134,Senegal
551,2012-03-05,36.467,Senegal
552,2012-03-13,37.434,Senegal
553,2012-03-21,36.425,Senegal
554,2012-03-29,41.15,Senegal
555,2012-04-06,43.815,Senegal
556,2012-04-14,41.613,Senegal
557,2012-04-22,42.92,Senegal
558,2012-04-30,38.738,Senegal
559,2012-05-08,44.147,Senegal
560,2012-05-16,33.326,Senegal
561,2012-05-24,39.121,Senegal
562,2012-06-01,39.524,Senegal
563,2012-06-09,37.98,Senegal
564,2012-06-17,32.953,Senegal
565,2012-06-25,30.855,Senegal
566,2012-07-03,27.838,Senegal
567,2012-07-11,31.38,Senegal
568,2012-07-19,28.46,Senegal
569,2012-07-27,29.185,Senegal
570,2012-08-04,28.353,Senegal
571,2012-08-12,26.180999999999997,Senegal
572,2012-08-20,23.964000000000002,Senegal
573,2012-08-28,27.588,Senegal
574,2012-09-05,27.898000000000003,Senegal
575,2012-09-13,28.528000000000002,Senegal
576,2012-09-21,27.266,Senegal
577,2012-09-29,29.141,Senegal
578,2012-10-07,30.364,Senegal
579,2012-10-15,32.693000000000005,Senegal
580,2012-10-23,35.168,Senegal
581,2012-10-31,36.195,Senegal
582,2012-11-08,34.056999999999995,Senegal
583,2012-11-16,35.385999999999996,Senegal
584,2012-11-24,34.946,Senegal
585,2012-12-02,34.04,Senegal
586,2012-12-10,34.141,Senegal
587,2012-12-18,36.185,Senegal
588,2012-12-26,32.4,Senegal
589,2013-01-01,29.991,Senegal
590,2013-01-09,34.143,Senegal
591,2013-01-17,33.01,Senegal
592,2013-01-25,35.321,Senegal
593,2013-02-02,35.024,Senegal
594,2013-02-10,39.379,Senegal
595,2013-02-18,41.495,Senegal
596,2013-02-26,40.804,Senegal
597,2013-03-06,45.11,Senegal
598,2013-03-14,44.573,Senegal
599,2013-03-22,46.206,Senegal
600,2013-03-30,45.083,Senegal
601,2013-04-07,44.271,Senegal
602,2013-04-15,44.56,Senegal
603,2013-04-23,46.26,Senegal
604,2013-05-01,46.056999999999995,Senegal
605,2013-05-09,44.282,Senegal
606,2013-05-17,40.111999999999995,Senegal
607,2013-05-25,36.999,Senegal
608,2013-06-02,36.675,Senegal
609,2013-06-10,33.152,Senegal
610,2013-06-18,36.751999999999995,Senegal
611,2013-06-26,35.815,Senegal
612,2013-07-04,29.824,Senegal
613,2013-07-12,33.143,Senegal
614,2013-07-20,30.055999999999997,Senegal
615,2013-07-28,27.041999999999998,Senegal
616,2013-08-05,28.201999999999998,Senegal
617,2013-08-13,27.955,Senegal
618,2013-08-21,27.874000000000002,Senegal
619,2013-08-29,27.905,Senegal
620,2013-09-06,26.03,Senegal
621,2013-09-14,27.336,Senegal
622,2013-09-22,28.057,Senegal
623,2013-09-30,31.59,Senegal
624,2013-10-08,31.476,Senegal
625,2013-10-16,33.916,Senegal
626,2013-10-24,33.452,Senegal
627,2013-11-01,35.506,Senegal
628,2013-11-09,37.989000000000004,Senegal
629,2013-11-17,36.518,Senegal
630,2013-11-25,36.924,Senegal
631,2013-12-03,36.715,Senegal
632,2013-12-11,30.185,Senegal
633,2013-12-19,31.138,Senegal
634,2013-12-27,35.041,Senegal
635,2014-01-01,33.785,Senegal
636,2014-01-09,34.803000000000004,Senegal
637,2014-01-17,35.729,Senegal
638,2014-01-25,34.253,Senegal
639,2014-02-02,36.687,Senegal
640,2014-02-10,36.71,Senegal
641,2014-02-18,36.845,Senegal
642,2014-02-26,37.871,Senegal
643,2014-03-06,40.238,Senegal
644,2014-03-14,43.617,Senegal
645,2014-03-22,43.778,Senegal
646,2014-03-30,44.363,Senegal
647,2014-04-07,44.788999999999994,Senegal
648,2014-04-15,44.61600000000001,Senegal
649,2014-04-23,45.066,Senegal
650,2014-05-01,42.941,Senegal
651,2014-05-09,42.681999999999995,Senegal
652,2014-05-17,40.152,Senegal
653,2014-05-25,38.931999999999995,Senegal
654,2014-06-02,35.89,Senegal
655,2014-06-10,36.938,Senegal
656,2014-06-18,34.574,Senegal
657,2014-06-26,33.385,Senegal
658,2014-07-04,31.521,Senegal
659,2014-07-12,33.396,Senegal
660,2014-07-20,32.039,Senegal
661,2014-07-28,34.533,Senegal
662,2014-08-05,25.493000000000002,Senegal
663,2014-08-13,26.905,Senegal
664,2014-08-21,28.636999999999997,Senegal
665,2014-08-29,29.324,Senegal
666,2014-09-06,28.595,Senegal
667,2014-09-14,27.394000000000002,Senegal
668,2014-09-22,29.934,Senegal
669,2014-09-30,30.848000000000003,Senegal
670,2014-10-08,32.191,Senegal
671,2014-10-16,35.704,Senegal
672,2014-10-24,36.335,Senegal
673,2014-11-01,36.707,Senegal
674,2014-11-09,38.603,Senegal
675,2014-11-17,36.708,Senegal
676,2014-11-25,35.474000000000004,Senegal
677,2014-12-03,34.103,Senegal
678,2014-12-11,31.555999999999997,Senegal
679,2014-12-19,33.167,Senegal
680,2014-12-27,31.215999999999998,Senegal
681,2015-01-01,30.524,Senegal
682,2015-01-09,32.208,Senegal
683,2015-01-17,33.989000000000004,Senegal
684,2015-01-25,34.223,Senegal
685,2015-02-02,37.366,Senegal
686,2015-02-10,37.404,Senegal
687,2015-02-18,36.524,Senegal
688,2015-02-26,35.745,Senegal
689,2015-03-06,36.408,Senegal
690,2015-03-14,39.341,Senegal
691,2015-03-22,40.405,Senegal
692,2015-03-30,40.025,Senegal
693,2015-04-07,38.666,Senegal
694,2015-04-15,38.156,Senegal
695,2015-04-23,42.095,Senegal
696,2015-05-01,40.378,Senegal
697,2015-05-09,38.461,Senegal
698,2015-05-17,40.664,Senegal
699,2015-05-25,43.853,Senegal
700,2015-06-02,38.292,Senegal
701,2015-06-10,34.146,Senegal
702,2015-06-18,,Senegal
703,2015-06-26,37.86,Senegal
704,2015-07-04,,Senegal
705,2015-07-12,31.535,Senegal
706,2015-07-20,32.326,Senegal
707,2015-07-28,25.823,Senegal
708,2015-08-05,28.384,Senegal
709,2015-08-13,26.464000000000002,Senegal
710,2015-08-21,27.038,Senegal
711,2015-08-29,27.195,Senegal
712,2015-09-06,27.768,Senegal
713,2015-09-14,28.697,Senegal
714,2015-09-22,26.769000000000002,Senegal
715,2015-09-30,27.059,Senegal
716,2015-10-08,30.636,Senegal
717,2015-10-16,30.324,Senegal
718,2015-10-24,33.388000000000005,Senegal
719,2015-11-01,35.287,Senegal
720,2015-11-09,35.171,Senegal
721,2015-11-17,35.001,Senegal
722,2015-11-25,34.73,Senegal
723,2015-12-03,31.932,Senegal
724,2015-12-11,33.235,Senegal
725,2015-12-19,32.51,Senegal
726,2015-12-27,30.266,Senegal
727,2016-01-01,35.851,Senegal
728,2016-01-09,36.951,Senegal
729,2016-01-17,36.742,Senegal
730,2016-01-25,33.917,Senegal
731,2016-02-02,34.426,Senegal
732,2016-02-10,37.643,Senegal
733,2016-02-26,38.928000000000004,Senegal
734,2016-03-05,43.126000000000005,Senegal
735,2016-03-13,45.036,Senegal
736,2016-03-21,42.411,Senegal
737,2016-03-29,43.398999999999994,Senegal
738,2016-04-06,44.79,Senegal
739,2016-04-14,43.034,Senegal
740,2016-04-22,42.465,Senegal
741,2016-04-30,42.763999999999996,Senegal
742,2016-05-08,43.172,Senegal
